iv,x,y,boundary_flag,normal_x,normal_y
216,0.7679775551926815,0.794082987122034,0,0,0
217,0.7827759980300839,0.7758061012923848,0,0,0
218,0.96750134426392,0.6191913937876214,0,0,0
219,0.980242612785065,0.5988878811995908,0,0,0
220,1,0.5641025641014143,1,1,0
221,0.9656644512697766,0.5850537783074429,0,0,0
222,0.9085632712886471,0.6529457150862508,0,0,0
223,0.9390158109960435,0.6322288342289776,0,0,0
224,0.8379293805753684,0.7128159405159906,0,0,0
225,0.5789716236189132,0.932707083102349,0,0,0
226,0.6289864418465104,0.905425796166766,0,0,0
227,0.6100780490651574,0.9196731262022072,0,0,0
228,0.5219414952254764,0.9625347549680225,0,0,0
229,0.5563042065655097,0.9425522284927805,0,0,0
230,0.4871794871815149,1,1,0,1
231,0.4743589743609484,0.9857360144593332,0,0,0
232,0.4615384615403826,1,1,0,1
233,0.9442516271820701,0.5920834307108434,0,0,0
234,0.9604650705917891,0.6007573423683751,0,0,0
235,0.9453458818590388,0.6102706794326939,0,0,0
236,0.8728976025413836,0.6830103221944804,0,0,0
237,0.8487227561638556,0.6943067570433598,0,0,0
238,0.9162446554197892,0.6334031107373952,0,0,0
239,0.8831062609299005,0.6554078506140494,0,0,0
240,0.8549165970325939,0.6766452702045377,0,0,0
241,0.9781422306173212,0.572093217072243,0,0,0
242,1,0.5384615384603212,1,1,0
243,1,0.5128205128192278,1,1,0
244,0.9807463295731896,0.5460637857498687,0,0,0
245,0.9857360144591994,0.5256410256397742,0,0,0
246,0.9497780171765511,0.5731149650939784,0,0,0
247,0.9204196033713311,0.6094947121428494,0,0,0
248,1,0.4871794871782058,1,1,0
249,1,0.461538461537255,1,1,0
250,0.86024410612524,0.6600307541536685,0,0,0
251,0.8938049730664019,0.6311854662728,0,0,0
252,0.8725157521146778,0.6329700399768022,0,0,0
253,0.795977874215023,0.7382040287846448,0,0,0
254,0.8161824245250191,0.7222804724687721,0,0,0
255,0.7995015849505079,0.7206844715830021,0,0,0
256,0.7845473833377826,0.7552107375916963,0,0,0
257,0.8378019232998964,0.6692332474266421,0,0,0
258,0.8246020330776377,0.7001576323879313,0,0,0
259,0.8219282495474314,0.6808032621828068,0,0,0
260,0.6512969714857529,0.8920959913064248,0,0,0
261,0.6701400847429417,0.8784031243800628,0,0,0
262,0.7215748613722772,0.8432584663949221,0,0,0
263,0.72459732306756,0.8248909954466569,0,0,0
264,0.6900780902583296,0.8650831835917707,0,0,0
265,0.6733615645120645,0.8533663339874895,0,0,0
266,0.7007238884888023,0.8434194590394797,0,0,0
267,0.7466193019336285,0.8114250416052144,0,0,0
268,0.5915130962234701,0.9101055180523114,0,0,0
269,0.5597218850577946,0.9236352065601967,0,0,0
270,0.5444844170918401,0.9276267507693514,0,0,0
271,0.5334621861646314,0.9431404129532279,0,0,0
272,0.5711810734628606,0.9058676897049347,0,0,0
273,0.5488497662655101,0.9090007928145366,0,0,0
274,0.5264473648370753,0.9189621371919516,0,0,0
275,0.4102564102581178,1,1,0,1
276,0.4358974358992502,1,1,0,1
277,0.4960313824727502,0.9541808589779969,0,0,0
278,0.4539362142505893,0.9807463295731884,0,0,0
279,0.4753346698013269,0.9659112043947178,0,0,0
280,0.5131052651027064,0.9383101432002213,0,0,0
281,0.4928383849454607,0.9353055177607743,0,0,0
282,0.472710854548661,0.9447693831843924,0,0,0
283,0.5801638832267579,0.8891108868550071,0,0,0
284,0.6064587669116532,0.8913098044628529,0,0,0
285,0.6486719529791356,0.8656514494861416,0,0,0
286,0.6294514626093224,0.8843395944823252,0,0,0
287,0.6160468239863132,0.8620264369565347,0,0,0
288,0.6791064549338603,0.8337621103829851,0,0,0
289,0.6580590532498376,0.8381698163711628,0,0,0
290,0.7219515452658822,0.8042699864037963,0,0,0
291,0.6959912086707816,0.8167848203060333,0,0,0
292,0.7712198481929496,0.741036175274608,0,0,0
293,0.7571815091972498,0.763649959932956,0,0,0
294,0.7402683291701139,0.7916684222966802,0,0,0
295,0.8027068652938245,0.7013633353280776,0,0,0
296,0.802085049986266,0.675296898760141,0,0,0
297,0.7204871858442307,0.7863734137177917,0,0,0
298,0.77699569657199,0.7195343463656025,0,0,0
299,0.730806399789603,0.77077038114096,0,0,0
300,0.7313613254255471,0.7516518621935495,0,0,0
301,0.7495495472357343,0.7376129986836792,0,0,0
302,0.9790680194181807,0.5001484865210964,0,0,0
303,0.9277567897732646,0.5836037081145082,0,0,0
304,0.9659112043946383,0.5246653301988302,0,0,0
305,0.9519130602147124,0.5520716760398695,0,0,0
306,0.9257270526379493,0.5630174892372777,0,0,0
307,0.8908833412422901,0.6087682467394264,0,0,0
308,0.8204561883132643,0.6579859033707827,0,0,0
309,0.5588968146855543,0.8920082385976982,0,0,0
310,0.588415663721243,0.8678828317695992,0,0,0
311,0.3589743589758531,1,1,0,1
312,0.3846153846169855,1,1,0,1
313,0.282051282052456,1,1,0,1
314,0.3076923076935884,1,1,0,1
315,0.3333333333347207,1,1,0,1
316,0.5055715733854063,0.920425063125382,0,0,0
317,0.3634622851255311,0.9804742338255951,0,0,0
318,0.4279067829281219,0.9781422306172369,0,0,0
319,0.4011121188005733,0.9802426127851438,0,0,0
320,0.4149462216925822,0.9656644512696985,0,0,0
321,0.3808086062124484,0.96750134426393,0,0,0
322,0.4479283239601882,0.9519130602146469,0,0,0
323,0.8870652578035655,0.5921654172718575,0,0,0
324,0.9067343118326746,0.5861146725024676,0,0,0
325,0.852803806740591,0.6184999174979859,0,0,0
326,0.8414596506039305,0.6414926301477536,0,0,0
327,0.86832231920284,0.6002527604783795,0,0,0
328,0.8147064689595009,0.637298071430493,0,0,0
329,1,0.4358974358963042,1,1,0
330,1,0.4102564102553534,1,1,0
331,0.9826894041577485,0.4753270737000372,0,0,0
332,0.9447693831843427,0.5272891454512617,0,0,0
333,0.962534754968138,0.4780585047744593,0,0,0
334,0.9541808589779951,0.5039686175273044,0,0,0
335,0.9246448573440962,0.5358684510920879,0,0,0
336,0.9353055177608052,0.5071616150544995,0,0,0
337,0.8765041537167324,0.5768609702152888,0,0,0
338,0.8984125614665041,0.5605185398033689,0,0,0
339,1,0.3846153846144026,1,1,0
340,0.9810742753985662,0.4014474529993954,0,0,0
341,0.9775997756546865,0.4237443050200382,0,0,0
342,0.9706664650187554,0.4516466271737841,0,0,0
343,0.8798184005439342,0.5588861215847911,0,0,0
344,0.8300156810678934,0.6174111382856565,0,0,0
345,0.8455918913258875,0.5992451117208495,0,0,0
346,0.756200254718953,0.7047500514149637,0,0,0
347,0.7781122422941513,0.6920787139706972,0,0,0
348,0.738739358570898,0.7166375451792862,0,0,0
349,0.8005815112195459,0.6553554538599324,0,0,0
350,0.7883335664902015,0.6414074638870868,0,0,0
351,0.7773262823484964,0.6647889318511587,0,0,0
352,0.598508688747978,0.8516555668159553,0,0,0
353,0.6205078662695469,0.8372695093923798,0,0,0
354,0.6386493287076377,0.8449684985510306,0,0,0
355,0.7023550654355759,0.7928513366097496,0,0,0
356,0.6801995388339392,0.7961677733711652,0,0,0
357,0.6421911505184935,0.8208228718088534,0,0,0
358,0.6673965597478159,0.817070122210759,0,0,0
359,0.7123292419233677,0.7705930460024637,0,0,0
360,0.5571885937068562,0.8670941444055946,0,0,0
361,0.5340468856620739,0.8888022233179796,0,0,0
362,0.4868387650575989,0.9126005220126199,0,0,0
363,0.5083851445518685,0.8999579063705572,0,0,0
364,0.531028514845972,0.8663324276487229,0,0,0
365,0.5177725295214998,0.8529978861598844,0,0,0
366,0.508375938477388,0.8714343843678841,0,0,0
367,0.4853554537254799,0.889584627283608,0,0,0
368,0.4078609559235327,0.9442369517824543,0,0,0
369,0.3992426576316759,0.9604650705917903,0,0,0
370,0.4268850349060549,0.9497780171765017,0,0,0
371,0.464131548907901,0.9246448573440712,0,0,0
372,0.4672834544352331,0.9019088815312655,0,0,0
373,0.4385347932363479,0.9251216343302597,0,0,0
374,0.3897293205673047,0.9453458818590245,0,0,0
375,0.3192501036470343,0.9836648793793947,0,0,0
376,0.2307692307701913,1,1,0,1
377,0.5777673280266964,0.8428788954367357,0,0,0
378,0.6020869917534568,0.8339721942563116,0,0,0
379,0.5883249914811749,0.82129593417991,0,0,0
380,0.6150141627295074,0.8153288429897352,0,0,0
381,0.6363878355607027,0.7965128652559531,0,0,0
382,0.6553424449813101,0.7976187351001458,0,0,0
383,0.6917577314312071,0.7744204741015561,0,0,0
384,0.6683542227369441,0.778261151898748,0,0,0
385,0.7220578241906641,0.7278039091753999,0,0,0
386,0.7051949783071629,0.7522452221043203,0,0,0
387,0.7675931952828422,0.6469148414133005,0,0,0
388,0.7484660307398709,0.6607981550910513,0,0,0
389,0.7527267080801138,0.6832639170024914,0,0,0
390,0.6842270830735235,0.7548678297958231,0,0,0
391,0.7277605275542596,0.6991930474004885,0,0,0
392,0.6966148484653951,0.7306881269381514,0,0,0
393,0.7055631163923513,0.7106735769619821,0,0,0
394,0.9383064289791065,0.4868926721352184,0,0,0
395,0.9431404129532601,0.4665378138353689,0,0,0
396,0.902196247620805,0.5328767552520661,0,0,0
397,0.920381383884989,0.4944041685328451,0,0,0
398,0.9125679949187357,0.5131431704134425,0,0,0
399,0.8857711970910491,0.5402090686769296,0,0,0
400,0.8528920314761363,0.5732596199264466,0,0,0
401,0.8041734553679136,0.6164523391149589,0,0,0
402,0.53640841355985,0.8458759902027141,0,0,0
403,0.5556754776101432,0.8377690459110139,0,0,0
404,0.5678341055089714,0.8175131421552186,0,0,0
405,0.3392938300111061,0.9766438011272396,0,0,0
406,0.3182170067346132,0.96543764093247,0,0,0
407,0.3536192458112622,0.958226023736806,0,0,0
408,0.2714125221725253,0.9812230549238263,0,0,0
409,0.2951886067269024,0.9735319497181534,0,0,0
410,0.2564102564113235,1,1,0,1
411,0.2427646715242123,0.9800330676450897,0,0,0
412,0.2577337537701339,0.9658275366108598,0,0,0
413,0.2736609463546755,0.9624747093811327,0,0,0
414,0.3493701233446065,0.9351930681759995,0,0,0
415,0.3081018272898462,0.9473470711712849,0,0,0
416,0.331741179258092,0.9459017116931447,0,0,0
417,0.4606100442885779,0.8843018395495432,0,0,0
418,0.3898512746773244,0.9202470206719495,0,0,0
419,0.3677711657709857,0.9390158109960285,0,0,0
420,0.4163962918854918,0.9277567897732452,0,0,0
421,0.3623787706918165,0.9168598936363552,0,0,0
422,0.4394814601966075,0.8984125614664847,0,0,0
423,1,0.3589743589734518,1,1,0
424,0.8650197945096715,0.5485665234725188,0,0,0
425,0.7777671061685111,0.6183786944749319,0,0,0
426,0.819227807800942,0.5904338432619237,0,0,0
427,0.8452308835542242,0.5508402849070475,0,0,0
428,1,0.333333333332501,1,1,0
429,0.7915191733405842,0.5980458829434195,0,0,0
430,0.8223460091639296,0.5607038720355685,0,0,0
431,0.9810151848677664,0.3644016329932368,0,0,0
432,0.9707681679759188,0.3829582616115061,0,0,0
433,0.9189621371919579,0.473552635162902,0,0,0
434,0.9276267507693546,0.4555155829081364,0,0,0
435,0.9563617292236348,0.4284732791195587,0,0,0
436,0.9570034333622248,0.4056629034956767,0,0,0
437,0.9425522284927421,0.4436957934345068,0,0,0
438,0.8895846272836394,0.5146445462745016,0,0,0
439,0.9236352065601796,0.4402781149421727,0,0,0
440,0.9090007928145308,0.4511502337344494,0,0,0
441,0.9854651290428448,0.3205128205120255,0,0,0
442,1,0.3076923076915502,1,1,0
443,0.899684678781667,0.4914631134049352,0,0,0
444,0.8577431311252153,0.5252874311228628,0,0,0
445,0.9763408929064685,0.3438111655739198,0,0,0
446,1,0.2820512820505994,1,1,0
447,0.9762852495530792,0.29797108551643,0,0,0
448,0.9553601388222052,0.362465277573602,0,0,0
449,0.9358464660906805,0.4004114400354272,0,0,0
450,0.9450551338012888,0.3845756835768335,0,0,0
451,0.9327070831023072,0.4210283763810388,0,0,0
452,0.905867689704912,0.4288189265370908,0,0,0
453,0.8349265909823128,0.5354892279875398,0,0,0
454,0.7977580087156151,0.5555266755259788,0,0,0
455,0.7926785617730374,0.5755861931742946,0,0,0
456,0.7260594509615061,0.6717492140445414,0,0,0
457,0.7011147180211383,0.6839485171111578,0,0,0
458,0.7421475205879932,0.640483336725718,0,0,0
459,0.7682363081957981,0.5949023618317898,0,0,0
460,0.7577213764745311,0.6297403986065336,0,0,0
461,0.7456781268070587,0.6124186815985587,0,0,0
462,0.7271107871654332,0.6522153387437017,0,0,0
463,0.5909455402155999,0.7989092317905448,0,0,0
464,0.6172314988568736,0.7945283253391231,0,0,0
465,0.663426431737469,0.7554021203056716,0,0,0
466,0.638910052069287,0.7748876365501173,0,0,0
467,0.6762263914189859,0.7360476565198466,0,0,0
468,0.5161835298492016,0.8352027872369384,0,0,0
469,0.4788157179020729,0.8642861471017995,0,0,0
470,0.4968662508750874,0.8461438413431628,0,0,0
471,0.5391789472483415,0.8154830573548058,0,0,0
472,0.5130355560332598,0.81357338000105,0,0,0
473,0.4406514756868872,0.8760746530086363,0,0,0
474,0.4931323386669458,0.8221657845498141,0,0,0
475,0.4692754271360581,0.8370847567220834,0,0,0
476,0.4532145979116729,0.8607149259469096,0,0,0
477,0.4465912847206773,0.8407008213526451,0,0,0
478,0.4078345827280734,0.8870652578035536,0,0,0
479,0.4136782612756855,0.9064427873066185,0,0,0
480,0.4231390297846673,0.8765041537167237,0,0,0
481,0.3702466401508854,0.8982153100927434,0,0,0
482,0.2860884333937341,0.9450811161090804,0,0,0
483,0.2051282051290588,1,1,0,1
484,0.1794871794879265,1,1,0,1
485,0.1538461538467942,1,1,0,1
486,0.2400474296627371,0.9606821006419151,0,0,0
487,0.2210766120129367,0.9704770874117081,0,0,0
488,0.2009497893013705,0.9786736454683502,0,0,0
489,0.1792458938613236,0.9773005311929925,0,0,0
490,0.2156740227756636,0.9494741297371778,0,0,0
491,0.1936440236966956,0.9591424501881568,0,0,0
492,0.4258874407963498,0.8529522892929189,0,0,0
493,0.5625296217566205,0.7942063325111566,0,0,0
494,0.6045927343902689,0.770995425216355,0,0,0
495,0.5788542089098183,0.7773636270653844,0,0,0
496,0.6557293243539569,0.7313917316277593,0,0,0
497,0.6224908460622125,0.7544564384582289,0,0,0
498,0.6419747402209186,0.7491758176899685,0,0,0
499,0.6025186327240473,0.7430259409226628,0,0,0
500,0.6780492617364352,0.7098123199457023,0,0,0
501,0.7241313167866424,0.630482277602471,0,0,0
502,0.705855194401799,0.6539739719766384,0,0,0
503,0.6506990566310026,0.7106047809253602,0,0,0
504,0.6602047341384885,0.6934733837241035,0,0,0
505,0.6841972122123116,0.6625115759670978,0,0,0
506,0.676967243824769,0.6828348095405734,0,0,0
507,1,0.2564102564096487,1,1,0
508,0.8888022233179805,0.4659531143379004,0,0,0
509,0.8651773457581176,0.4689843616662352,0,0,0
510,0.869139272621126,0.4903494283599243,0,0,0
511,0.8430052417339042,0.502566425171225,0,0,0
512,0.8129248167973653,0.5389290433578282,0,0,0
513,0.7651575910519094,0.5763944694702833,0,0,0
514,0.7450860873266986,0.5886352597747385,0,0,0
515,0.5212256552553987,0.7957308112202803,0,0,0
516,0.4960933633117917,0.8010055014884917,0,0,0
517,0.5398262988369174,0.7868025852061252,0,0,0
518,0.5574611267669127,0.7685438553337678,0,0,0
519,0.3480544633551923,0.8982709230651686,0,0,0
520,0.310096084518465,0.9251275336096141,0,0,0
521,0.3344188369905749,0.9207415385334329,0,0,0
522,0.257881415710082,0.9467098895437434,0,0,0
523,0.245653769844748,0.9290636865185787,0,0,0
524,0.2641087052204114,0.9249935556329898,0,0,0
525,0.2359164904541669,0.9413027984002508,0,0,0
526,0.2855232402305671,0.9147760153784135,0,0,0
527,0.3006362418919842,0.8999411931302332,0,0,0
528,0.3238070118597887,0.8997355305026532,0,0,0
529,0.403479318353667,0.868783746500784,0,0,0
530,0.3624556366453846,0.8745959904529425,0,0,0
531,0.3348849987232137,0.878971585476492,0,0,0
532,0.3894923969972003,0.8884345352235496,0,0,0
533,0.4549201444461947,0.8205615013501737,0,0,0
534,0.950226825862813,0.3356352956636326,0,0,0
535,0.966084003618321,0.3205128205120255,0,0,0
536,0.8282360485906252,0.5182609997574175,0,0,0
537,0.773680025034432,0.5595654896616927,0,0,0
538,0.8058614681548355,0.519259275821916,0,0,0
539,0.9500953328798143,0.3061090615888006,0,0,0
540,0.9794698306131799,0.274275596357997,0,0,0
541,1,0.2307692307686978,1,1,0
542,1,0.2051282051277471,1,1,0
543,1,0.1794871794867963,1,1,0
544,0.9796222751807944,0.2382013450185708,0,0,0
545,0.7871606308093112,0.5428487794005101,0,0,0
546,1,0.1538461538458455,1,1,0
547,0.9370524475250952,0.3518191712525409,0,0,0
548,0.9291486409760159,0.3704991874657351,0,0,0
549,0.9196731262021967,0.3899219509348167,0,0,0
550,0.8920082385976855,0.4411031853144121,0,0,0
551,0.8890990917806665,0.4198522900041689,0,0,0
552,0.9100998447458195,0.4084946829301848,0,0,0
553,0.8389957827402512,0.4823638853148468,0,0,0
554,0.8670941444055774,0.4428114062931226,0,0,0
555,0.9529731048521985,0.2797317725103153,0,0,0
